,symbol,product,ticker2,currency,instrument,region,exchange
882,METROPOLI,METROPOLIS HEALTHCARE LTD,METROPOLIS24MARFUT,INR,FUT,IN,NSE
883,METROPOLI,METROPOLIS HEALTHCARE LTD,METROPOLIS24APRFUT,INR,FUT,IN,NSE
884,MFSL,MAX FINANCIAL SERVICES LTD,MFSL24MARFUT,INR,FUT,IN,NSE
885,MID.HK,MSCI Indonesia Index (USD) - HKFE,MIAH4,USD,FUT,HK,HKFE
886,MIN,MSCI India Net Total Return Index (USD) - HKFE,MINJ4,USD,FUT,HK,HKFE
887,MIN,MSCI India Net Total Return Index (USD) - HKFE,MINH5,USD,FUT,HK,HKFE
888,MNTPX,Japan Mini Topix,169120006,JPY,FUT,JP,OSE.JPN
889,MNTPX,Japan Mini Topix,169090006,JPY,FUT,JP,OSE.JPN
890,MOTHERSON,SAMVARDHANA MOTHERSON INTERN,MOTHERSON24MARFUT,INR,FUT,IN,NSE
891,MOTHERSON,SAMVARDHANA MOTHERSON INTERN,MOTHERSON24MAYFUT,INR,FUT,IN,NSE
892,MTW,MSCI Taiwan (USD) Index - HKFE,MTWZ4,USD,FUT,HK,HKFE
893,MUC,SGX USD/CNH Futures (Mini),MUCH27,CNH,FUT,SG,SGX
894,MUC,SGX USD/CNH Futures (Mini),MUCH26,CNH,FUT,SG,SGX
895,MUC,SGX USD/CNH Futures (Mini),MUCJ25,CNH,FUT,SG,SGX
896,MUTHOOTFI,MUTHOOT FINANCE LTD,MUTHOOTFIN24MAYFUT,INR,FUT,IN,NSE
897,N225,Nikkei 225,164120018,JPY,FUT,JP,OSE.JPN
898,N225M,Nikkei 225 Mini,162060019,JPY,FUT,JP,OSE.JPN
899,N225M,Nikkei 225 Mini,169070019,JPY,FUT,JP,OSE.JPN
900,N225MC,Nikkei 225 Micro,169050023,JPY,FUT,JP,OSE.JPN
901,N225U,SGX: USD Nikkei 225 Index,NUZ24,USD,FUT,SG,SGX
902,N225U,SGX: USD Nikkei 225 Index,NUM24,USD,FUT,SG,SGX
903,NAUKRI,INFO EDGE INDIA LTD,NAUKRI24MARFUT,INR,FUT,IN,NSE
904,NAUKRI,INFO EDGE INDIA LTD,NAUKRI24MAYFUT,INR,FUT,IN,NSE
905,NAVINFLUO,NAVIN FLUORINE INTERNATIONAL,NAVINFLUOR24MARFUT,INR,FUT,IN,NSE
906,NIFTY50,Nifty 50,NIFTY24APRFUT,INR,FUT,IN,NSE
907,NKYDIV,Nikkei Stock Average Dividend Point Index,NDZ31,JPY,FUT,SG,SGX
908,NKYDIV,Nikkei Stock Average Dividend Point Index,NDZ32,JPY,FUT,SG,SGX
909,NKYDIV,Nikkei Stock Average Dividend Point Index,NDZ27,JPY,FUT,SG,SGX
910,NMDC,NMDC LIMITED,NMDC24APRFUT,INR,FUT,IN,NSE
911,NSEFIN,NSE Nifty Financial Services Index Futures,FINNIFTY24MAYFUT,INR,FUT,IN,NSE
912,O39,OVERSEA-CHINESE BANKING CORP,YOCBH25,SGD,FUT,SG,SGX
913,O39,OVERSEA-CHINESE BANKING CORP,YOCBH24,SGD,FUT,SG,SGX
914,OBEROIRLT,OBEROI REALTY LTD,OBEROIRLTY24APRFUT,INR,FUT,IN,NSE
915,OFSS,ORACLE FINANCIAL SERVICES,OFSS24APRFUT,INR,FUT,IN,NSE
916,ONGC,OIL &amp; NATURAL GAS CORP LTD,ZONGM24,USD,FUT,SG,SGX
917,PEL,PIRAMAL ENTERPRISES LTD,PEL24MAYFUT,INR,FUT,IN,NSE
918,PEL,PIRAMAL ENTERPRISES LTD,PEL24MARFUT,INR,FUT,IN,NSE
919,PFC,POWER FINANCE CORPORATION,PFC24APRFUT,INR,FUT,IN,NSE
920,PFC,POWER FINANCE CORPORATION,PFC24MAYFUT,INR,FUT,IN,NSE
921,PFC,POWER FINANCE CORPORATION,PFC24MARFUT,INR,FUT,IN,NSE
922,PIIND,PI INDUSTRIES LTD,PIIND24MAYFUT,INR,FUT,IN,NSE
923,PLAT,Platinum (Standard) - Japan,1699900AL,JPY,FUT,JP,OSE.JPN
924,RAMCOCEM,RAMCO CEMENTS LTD/THE,RAMCOCEM24MAYFUT,INR,FUT,IN,NSE
925,RAMCOCEM,RAMCO CEMENTS LTD/THE,RAMCOCEM24APRFUT,INR,FUT,IN,NSE
926,RBLBANK,RBL BANK LTD,RBLBANK24APRFUT,INR,FUT,IN,NSE
927,RECLTD,REC LTD,RECLTD24APRFUT,INR,FUT,IN,NSE
928,RECLTD,REC LTD,RECLTD24MAYFUT,INR,FUT,IN,NSE
929,RELIANCE,RELIANCE INDUSTRIES LIMITED,ZRILAM24,USD,FUT,SG,SGX
930,RELIANCE,RELIANCE INDUSTRIES LIMITED,ZRILAK24,USD,FUT,SG,SGX
931,RSS3,Ribbed Smoked Sheet (RSS) No.3 Rubber,1600300AK,JPY,FUT,JP,OSE.JPN
932,SBICARD,SBI CARDS &amp; PAYMENT SERVICES,SBICARD24MAYFUT,INR,FUT,IN,NSE
933,SBIN,STATE BANK OF INDIA,SBIN24APRFUT,INR,FUT,IN,NSE
934,SBIN,STATE BANK OF INDIA,SBIN24MAYFUT,INR,FUT,IN,NSE
935,SCI,SGX TSI Iron Ore Futures,FEFH25,USD,FUT,SG,SGX
936,SCI,SGX TSI Iron Ore Futures,FEFJ26,USD,FUT,SG,SGX
937,SCI,SGX TSI Iron Ore Futures,FEFU24,USD,FUT,SG,SGX
938,SCI,SGX TSI Iron Ore Futures,FEFK27,USD,FUT,SG,SGX
939,SCI,SGX TSI Iron Ore Futures,FEFQ24,USD,FUT,SG,SGX
940,SGB,SGX Mini JGB Index,JBH25,JPY,FUT,SG,SGX
941,SGB,SGX Mini JGB Index,JBM25,JPY,FUT,SG,SGX
942,SGXNK,SGX: Nikkei 225,NKH32,JPY,FUT,SG,SGX
943,SGXNK,SGX: Nikkei 225,NKM31,JPY,FUT,SG,SGX
944,SGXNK,SGX: Nikkei 225,NKU26,JPY,FUT,SG,SGX
945,SGXNK,SGX: Nikkei 225,NKM30,JPY,FUT,SG,SGX
946,SGXNK,SGX: Nikkei 225,NKU29,JPY,FUT,SG,SGX
947,SGXNK,SGX: Nikkei 225,NKZ30,JPY,FUT,SG,SGX
948,SGXNK,SGX: Nikkei 225,NKK24,JPY,FUT,SG,SGX
949,SGXNKM,SGX: NIKKEI 225 Mini,NSM25,JPY,FUT,SG,SGX
950,SGXNKM,SGX: NIKKEI 225 Mini,NSM24,JPY,FUT,SG,SGX
951,SGXTU,SGX Thai baht in US Dollar Futures,TUH24,USD,FUT,SG,SGX
952,SHRIRAMFI,SHRIRAM FINANCE LTD,SHRIRAMFIN24MARFUT,INR,FUT,IN,NSE
953,SPI,S&amp;P/ASX 200 Index (Australia),APH5,AUD,FUT,AU,SNFE
954,SREITLSP,SGX iEdge S-REIT Leaders Index,SRTU26,SGD,FUT,SG,SGX
955,SRF,SRF LIMITED,SRF24MARFUT,INR,FUT,IN,NSE
956,SRF,SRF LIMITED,SRF24MAYFUT,INR,FUT,IN,NSE
957,STI,SGX Straits Times Index,STH25,SGD,FUT,SG,SGX
958,SUNPHARMA,SUN PHARMACEUTICAL INDUS,SUNPHARMA24MARFUT,INR,FUT,IN,NSE
959,SUNTV,SUN TV NETWORK LIMITED,SUNTV24MAYFUT,INR,FUT,IN,NSE
960,TATACHEM,TATA CHEMICALS LIMITED,TATACHEM24MAYFUT,INR,FUT,IN,NSE
961,TATACONSU,TATA CONSUMER PRODUCTS LTD,TATACONSUM24MARFUT,INR,FUT,IN,NSE
962,TATAMOTOR,TATA MOTORS LTD,ZTTMH24,USD,FUT,SG,SGX
963,TCS,TATA CONSULTANCY SVCS LTD,ZTCSH24,USD,FUT,SG,SGX
964,TONA,3 month compounded TONA,163090091,JPY,FUT,JP,OSE.JPN
965,TONA,3 month compounded TONA,161030091,JPY,FUT,JP,OSE.JPN
966,TONA,3 month compounded TONA,169030091,JPY,FUT,JP,OSE.JPN
967,TONA,3 month compounded TONA,169060091,JPY,FUT,JP,OSE.JPN
968,TOPX,TOPIX Index,160060005,JPY,FUT,JP,OSE.JPN
969,TRENT,TRENT LTD,TRENT24APRFUT,INR,FUT,IN,NSE
970,TRENT,TRENT LTD,TRENT24MARFUT,INR,FUT,IN,NSE
971,TSI,TSI Iron Ore Fines 62% Fe CFR China Index (HKFE),FEMV5,USD,FUT,HK,HKFE
972,TSI,TSI Iron Ore Fines 62% Fe CFR China Index (HKFE),FEMG6,USD,FUT,HK,HKFE
973,TSI,TSI Iron Ore Fines 62% Fe CFR China Index (HKFE),FEMF5,USD,FUT,HK,HKFE
974,TSI,TSI Iron Ore Fines 62% Fe CFR China Index (HKFE),FEMX5,USD,FUT,HK,HKFE
975,TSI,TSI Iron Ore Fines 62% Fe CFR China Index (HKFE),FEMH4,USD,FUT,HK,HKFE
976,TSI,TSI Iron Ore Fines 62% Fe CFR China Index (HKFE),FEMN5,USD,FUT,HK,HKFE
977,TSR20,SICOM Rubber,TFM24,USD,FUT,SG,SGX
978,TSR20,SICOM Rubber,TFQ24,USD,FUT,SG,SGX
979,TSR20,SICOM Rubber,TFZ24,USD,FUT,SG,SGX
980,TWD,SGX Taiwan Dollar in US Dollar Futures (Full-Sized),TWDU24,USD,FUT,SG,SGX
981,TWD,SGX Taiwan Dollar in US Dollar Futures (Full-Sized),TWDH25,USD,FUT,SG,SGX
982,TWD,SGX Taiwan Dollar in US Dollar Futures (Full-Sized),TWDQ24,USD,FUT,SG,SGX
983,U11,UNITED OVERSEAS BANK LTD,YUOBZ24,SGD,FUT,SG,SGX
984,UC,SGX US Dollar in offshore Chinese Renminbi (CNH),UCX24,CNH,FUT,SG,SGX
985,UC,SGX US Dollar in offshore Chinese Renminbi (CNH),UCV24,CNH,FUT,SG,SGX
986,UJ,SGX US Dollar in Japanese Yen Futures (Titan),UJH25,JPY,FUT,SG,SGX
987,ULTRACEMC,ULTRATECH CEMENT LTD,ZUTCM24,USD,FUT,SG,SGX
988,USDINR,US Dollars in Indian Rupee,USDINR24OCTFUT,INR,FUT,IN,NSE
989,USDINR,US Dollars in Indian Rupee,USDINR24524FUT,INR,FUT,IN,NSE
990,USDINR,US Dollars in Indian Rupee,USDINR24SEPFUT,INR,FUT,IN,NSE
991,UY,SGX US Dollar in Japanese Yen Futures (Standard),UYQ24,JPY,FUT,SG,SGX
992,UY,SGX US Dollar in Japanese Yen Futures (Standard),UYF25,JPY,FUT,SG,SGX
993,UY,SGX US Dollar in Japanese Yen Futures (Standard),UYJ24,JPY,FUT,SG,SGX
994,VOLTAS,VOLTAS LIMITED,VOLTAS24APRFUT,INR,FUT,IN,NSE
995,XT,10 Year Treasury Bond 6%,XTM4,AUD,FUT,AU,SNFE
996,Z74,SINGAPORE TELECOMMUNICATIONS,YSTTU24,SGD,FUT,SG,SGX
997,Z74,SINGAPORE TELECOMMUNICATIONS,YSTTK24,SGD,FUT,SG,SGX
998,ZEEL,ZEE ENTERTAINMENT ENTERPRISE,ZZEEM24,USD,FUT,SG,SGX
999,ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE24APRFUT,INR,FUT,IN,NSE
1000,000080,HITE JINRO CO LTD,1BK4M,KRW,FUT,KR,KSE
1001,000080,HITE JINRO CO LTD,1BK5M,KRW,FUT,KR,KSE
1002,000250,SAM CHUN DANG PHARM CO LTD,1F44M,KRW,FUT,KR,KSE
1003,000250,SAM CHUN DANG PHARM CO LTD,1F45M,KRW,FUT,KR,KSE
1004,000660,SK HYNIX INC,1505Z,KRW,FUT,KR,KSE
1005,000660,SK HYNIX INC,1504U,KRW,FUT,KR,KSE
1006,000660,SK HYNIX INC,1504Z,KRW,FUT,KR,KSE
1007,000720,HYUNDAI ENGINEERING &amp; CONST,1BN4K,KRW,FUT,KR,KSE
1008,000810,SAMSUNG FIRE &amp; MARINE INS,1CT4K,KRW,FUT,KR,KSE
1009,001040,CJ CORP,1425H,KRW,FUT,KR,KSE
1010,001120,LX INTERNATIONAL CORP,1BX4J,KRW,FUT,KR,KSE
1011,001450,HYUNDAI MARINE &amp; FIRE INS CO,1CE4J,KRW,FUT,KR,KSE
1012,001680,DAESANG CORPORATION,1B65Z,KRW,FUT,KR,KSE
1013,001680,DAESANG CORPORATION,1B64U,KRW,FUT,KR,KSE
1014,001680,DAESANG CORPORATION,1B64Z,KRW,FUT,KR,KSE
1015,002790,AMOREPACIFIC GROUP,1CS4J,KRW,FUT,KR,KSE
1016,002790,AMOREPACIFIC GROUP,1CS4M,KRW,FUT,KR,KSE
1017,003410,SSANGYONG C&amp;E CO LTD,1EG4Z,KRW,FUT,KR,KSE
1018,003410,SSANGYONG C&amp;E CO LTD,1EG4U,KRW,FUT,KR,KSE
1019,003410,SSANGYONG C&amp;E CO LTD,1EG5Z,KRW,FUT,KR,KSE
1020,003490,KOREAN AIR LINES CO LTD,1575H,KRW,FUT,KR,KSE
1021,003550,LG CORP,1344Z,KRW,FUT,KR,KSE
1022,003550,LG CORP,1344U,KRW,FUT,KR,KSE
1023,003670,POSCO FUTURE M CO LTD,1E85M,KRW,FUT,KR,KSE
1024,003670,POSCO FUTURE M CO LTD,1E84M,KRW,FUT,KR,KSE
1025,003850,BORYUNG,1EW4U,KRW,FUT,KR,KSE
1026,003850,BORYUNG,1EW4Z,KRW,FUT,KR,KSE
1027,003850,BORYUNG,1EW5Z,KRW,FUT,KR,KSE
1028,004020,HYUNDAI STEEL CO,1325Z,KRW,FUT,KR,KSE
1029,004020,HYUNDAI STEEL CO,1324Z,KRW,FUT,KR,KSE
1030,004020,HYUNDAI STEEL CO,1324U,KRW,FUT,KR,KSE
1031,004170,SHINSEGAE INC,1DD5H,KRW,FUT,KR,KSE
1032,004370,NONGSHIM CO LTD,1DA4M,KRW,FUT,KR,KSE
1033,004370,NONGSHIM CO LTD,1DA5M,KRW,FUT,KR,KSE
1034,005490,POSCO HOLDINGS INC,1135M,KRW,FUT,KR,KSE
1035,005490,POSCO HOLDINGS INC,1134M,KRW,FUT,KR,KSE
1036,005830,DB INSURANCE CO LTD,1D05M,KRW,FUT,KR,KSE
1037,005830,DB INSURANCE CO LTD,1D04M,KRW,FUT,KR,KSE
1038,005930,SAMSUNG ELECTRONICS CO LTD,1115H,KRW,FUT,KR,KSE
1039,006360,GS ENGINEERING &amp; CONSTRUCT,1515Z,KRW,FUT,KR,KSE
1040,006360,GS ENGINEERING &amp; CONSTRUCT,1514U,KRW,FUT,KR,KSE
1041,006360,GS ENGINEERING &amp; CONSTRUCT,1514Z,KRW,FUT,KR,KSE
1042,006400,SAMSUNG SDI CO LTD,1224J,KRW,FUT,KR,KSE
1043,007070,GS RETAIL CO LTD,1D44K,KRW,FUT,KR,KSE
1044,008930,HANMI SCIENCE CO LTD,1CV5H,KRW,FUT,KR,KSE
1045,008930,HANMI SCIENCE CO LTD,1CV4K,KRW,FUT,KR,KSE
1046,009150,SAMSUNG ELECTRO-MECHANICS CO,1234J,KRW,FUT,KR,KSE
1047,009240,HANSSEM CO LTD,1D24M,KRW,FUT,KR,KSE
1048,009240,HANSSEM CO LTD,1D25M,KRW,FUT,KR,KSE
1049,009420,HANALL BIOPHARMA CO LTD,1EE4K,KRW,FUT,KR,KSE
1050,009540,HD KOREA SHIPBUILDING &amp; OFFS,1394K,KRW,FUT,KR,KSE
1051,010620,HYUNDAIMIPODOCKYARD,1CD4K,KRW,FUT,KR,KSE
1052,010950,S-OILCORPORATION,1B24K,KRW,FUT,KR,KSE
1053,010950,S-OILCORPORATION,1B25H,KRW,FUT,KR,KSE
1054,011170,LOTTE CHEMICAL CORP,1BB4J,KRW,FUT,KR,KSE
1055,011210,HYUNDAI WIA CORP,1BP4Z,KRW,FUT,KR,KSE
1056,011210,HYUNDAI WIA CORP,1BP4U,KRW,FUT,KR,KSE
1057,011780,KUMHO PETRO CHEMICAL CO LTD,1C34M,KRW,FUT,KR,KSE
1058,011780,KUMHO PETRO CHEMICAL CO LTD,1C35M,KRW,FUT,KR,KSE
1059,011790,SKC CO LTD,1EJ5H,KRW,FUT,KR,KSE
1060,012330,HYUNDAI MOBIS CO LTD,1205M,KRW,FUT,KR,KSE
1061,012330,HYUNDAI MOBIS CO LTD,1204M,KRW,FUT,KR,KSE
1062,015760,KOREA ELECTRIC POWER CORP,1154M,KRW,FUT,KR,KSE
1063,015760,KOREA ELECTRIC POWER CORP,1155M,KRW,FUT,KR,KSE
1064,017800,HYUNDAI ELEVATOR CO,1DY4K,KRW,FUT,KR,KSE
1065,018260,SAMSUNG SDS CO LTD,1C55H,KRW,FUT,KR,KSE
1066,018880,HANON SYSTEMS,1CY5Z,KRW,FUT,KR,KSE
1067,018880,HANON SYSTEMS,1CY4Z,KRW,FUT,KR,KSE
1068,018880,HANON SYSTEMS,1CY4U,KRW,FUT,KR,KSE
1069,020150,LOTTE ENERGY MATERIALS CORP,1ED4U,KRW,FUT,KR,KSE
1070,020150,LOTTE ENERGY MATERIALS CORP,1ED4Z,KRW,FUT,KR,KSE
1071,021240,COWAY CO LTD,1CW5H,KRW,FUT,KR,KSE
1072,022100,POSCO DX CO LTD,1CN4U,KRW,FUT,KR,KSE
1073,022100,POSCO DX CO LTD,1CN4Z,KRW,FUT,KR,KSE
1074,022100,POSCO DX CO LTD,1CN5Z,KRW,FUT,KR,KSE
1075,023530,LOTTE SHOPPING CO,1BA5H,KRW,FUT,KR,KSE
1076,028260,SAMSUNG C&amp;T CORP,1C85H,KRW,FUT,KR,KSE
1077,028670,PAN OCEAN CO LTD,1EH4J,KRW,FUT,KR,KSE
1078,032640,LG UPLUS CORP,1B04J,KRW,FUT,KR,KSE
1079,032830,SAMSUNG LIFE INSURANCE CO LT,1BD4U,KRW,FUT,KR,KSE
1080,032830,SAMSUNG LIFE INSURANCE CO LT,1BD4Z,KRW,FUT,KR,KSE
1081,032830,SAMSUNG LIFE INSURANCE CO LT,1BD5Z,KRW,FUT,KR,KSE
1082,033780,KT &amp; G CORPORATION,1364J,KRW,FUT,KR,KSE
1083,033780,KT &amp; G CORPORATION,1365M,KRW,FUT,KR,KSE
1084,034020,DOOSAN ENERBILITY CO LTD,1B94J,KRW,FUT,KR,KSE
1085,034730,SK INC,1C15Z,KRW,FUT,KR,KSE
1086,034730,SK INC,1C14U,KRW,FUT,KR,KSE
1087,034730,SK INC,1C14Z,KRW,FUT,KR,KSE
1088,035250,"KANGWON LAND, INC.",1BS4K,KRW,FUT,KR,KSE
1089,035420,NAVER CORP,1565H,KRW,FUT,KR,KSE
1090,035720,KAKAO CORP,1CF4K,KRW,FUT,KR,KSE
1091,035900,JYP ENTERTAINMENT CORP,1EF4J,KRW,FUT,KR,KSE
1092,036570,NCSOFTCORPORATION,1BJ4M,KRW,FUT,KR,KSE
1093,036570,NCSOFTCORPORATION,1BJ5M,KRW,FUT,KR,KSE
1094,042670,HD HYUNDAI INFRACORE CO LTD,1494U,KRW,FUT,KR,KSE
1095,042670,HD HYUNDAI INFRACORE CO LTD,1494Z,KRW,FUT,KR,KSE
1096,042670,HD HYUNDAI INFRACORE CO LTD,1495Z,KRW,FUT,KR,KSE
1097,047810,KOREA AEROSPACE INDUSTRIES,1BM4Z,KRW,FUT,KR,KSE
1098,047810,KOREA AEROSPACE INDUSTRIES,1BM4U,KRW,FUT,KR,KSE
1099,047810,KOREA AEROSPACE INDUSTRIES,1BM5Z,KRW,FUT,KR,KSE
1100,056190,SFA ENGINEERING CORP,1DV4J,KRW,FUT,KR,KSE
1101,058470,LEENO INDUSTRIAL INC,1FQ4K,KRW,FUT,KR,KSE
1102,058470,LEENO INDUSTRIAL INC,1FQ5H,KRW,FUT,KR,KSE
1103,060250,NHN KCP CORP,1F34K,KRW,FUT,KR,KSE
1104,066570,LG ELECTRONICS INC,1244K,KRW,FUT,KR,KSE
1105,066570,LG ELECTRONICS INC,1245H,KRW,FUT,KR,KSE
1106,066970,L&amp;F CO LTD,1FM4K,KRW,FUT,KR,KSE
1107,068270,CELLTRION INC,1CP4K,KRW,FUT,KR,KSE
1108,069080,WEBZEN INC,1CK5H,KRW,FUT,KR,KSE
1109,069960,HYUNDAI DEPT STORE CO,1D84K,KRW,FUT,KR,KSE
1110,069960,HYUNDAI DEPT STORE CO,1D85H,KRW,FUT,KR,KSE
1111,071050,KOREA INVESTMENT HOLDINGS CO,1BL5M,KRW,FUT,KR,KSE
1112,071050,KOREA INVESTMENT HOLDINGS CO,1BL4M,KRW,FUT,KR,KSE
1113,078340,COM2US CORP,1DR4J,KRW,FUT,KR,KSE
1114,078340,COM2US CORP,1DR5M,KRW,FUT,KR,KSE
1115,078930,GS HOLDINGS,1355H,KRW,FUT,KR,KSE
1116,079550,LIG NEX1 CO LTD,1DB4K,KRW,FUT,KR,KSE
1117,086280,HYUNDAI GLOVIS CO LTD,1CC4K,KRW,FUT,KR,KSE
1118,086900,MEDY-TOX INC,1DP4K,KRW,FUT,KR,KSE
1119,090430,AMOREPACIFIC CORP,1C65M,KRW,FUT,KR,KSE
1120,090430,AMOREPACIFIC CORP,1C64M,KRW,FUT,KR,KSE
1121,091700,PARTRON CO LTD,1E34J,KRW,FUT,KR,KSE
1122,096530,SEEGENE INC,1CL4M,KRW,FUT,KR,KSE
1123,096530,SEEGENE INC,1CL5M,KRW,FUT,KR,KSE
1124,096530,SEEGENE INC,1CL4J,KRW,FUT,KR,KSE
1125,096770,SK INNOVATION CO LTD,1414K,KRW,FUT,KR,KSE
1126,097950,CJ CHEILJEDANG CORP.,1D15H,KRW,FUT,KR,KSE
1127,1,CK HUTCHISON HOLDINGS LTD,CKHM4,HKD,FUT,HK,HKFE
1128,1,CK HUTCHISON HOLDINGS LTD,CKHJ4,HKD,FUT,HK,HKFE
1129,1024,KUAISHOU TECHNOLOGY,KSTJ4,HKD,FUT,HK,HKFE
1130,1024,KUAISHOU TECHNOLOGY,KSTU4,HKD,FUT,HK,HKFE
1131,105560,KB FINANCIAL GROUP INC,1465H,KRW,FUT,KR,KSE
1132,105630,HANSAE CO LTD,1DZ4J,KRW,FUT,KR,KSE
1133,1088,CHINA SHENHUA ENERGY CO-H,CSEK4,HKD,FUT,HK,HKFE
1134,111770,YOUNGONE CORP,1DG4K,KRW,FUT,KR,KSE
1135,1171,YANKUANG ENERGY GROUP CO-H,YZCK4,HKD,FUT,HK,HKFE
1136,12,HENDERSON LAND DEVELOPMENT,HLDH4,HKD,FUT,HK,HKFE
1137,1211,BYD CO LTD-H,BYDM4,HKD,FUT,HK,HKFE
1138,122870,YG ENTERTAINMENT INC,1CQ4J,KRW,FUT,KR,KSE
1139,122870,YG ENTERTAINMENT INC,1CQ4M,KRW,FUT,KR,KSE
1140,128940,HANMI PHARM CO LTD,1CX5H,KRW,FUT,KR,KSE
1141,1299,AIA GROUP LTD,AIAM4,HKD,FUT,HK,HKFE
1142,139130,DGB FINANCIAL GROUP INC,1BV4J,KRW,FUT,KR,KSE
1143,1398,IND &amp; COMM BK OF CHINA - H,ICBU4,HKD,FUT,HK,HKFE
1144,1398,IND &amp; COMM BK OF CHINA - H,ICBJ4,HKD,FUT,HK,HKFE
1145,161890,KOLMAR KOREA CO LTD,1DE4J,KRW,FUT,KR,KSE
1146,161890,KOLMAR KOREA CO LTD,1DE4M,KRW,FUT,KR,KSE
1147,17,NEW WORLD DEVELOPMENT,NWDM4,HKD,FUT,HK,HKFE
1148,17,NEW WORLD DEVELOPMENT,NWAH4,HKD,FUT,HK,HKFE
1149,175,GEELY AUTOMOBILE HOLDINGS LT,GAHU4,HKD,FUT,HK,HKFE
1150,1772,GANFENG LITHIUM GROUP CO L-H,GLIJ4,HKD,FUT,HK,HKFE
1151,178920,PI ADVANCED MATERIALS CO LTD,1EA5Z,KRW,FUT,KR,KSE
1152,178920,PI ADVANCED MATERIALS CO LTD,1EA4Z,KRW,FUT,KR,KSE
1153,178920,PI ADVANCED MATERIALS CO LTD,1EA4U,KRW,FUT,KR,KSE
1154,1816,CGN POWER CO LTD-H,CGNJ4,HKD,FUT,HK,HKFE
1155,1876,BUDWEISER BREWING CO APAC LT,BUDU4,HKD,FUT,HK,HKFE
1156,1919,COSCO SHIPPING HOLDINGS CO-H,COSJ4,HKD,FUT,HK,HKFE
1157,1919,COSCO SHIPPING HOLDINGS CO-H,COSU4,HKD,FUT,HK,HKFE
1158,192820,COSMAX INC,1DK4J,KRW,FUT,KR,KSE
1159,1988,CHINA MINSHENG BANKING COR-H,MSBM4,HKD,FUT,HK,HKFE
1160,2,CLP HOLDINGS LTD,CLPJ4,HKD,FUT,HK,HKFE
1161,200130,KOLMAR BNH CO LTD,1F14J,KRW,FUT,KR,KSE
1162,2007,COUNTRY GARDEN HOLDINGS CO,COGK4,HKD,FUT,HK,HKFE
1163,2015,LI AUTO INC-CLASS A,LAUM4,HKD,FUT,HK,HKFE
1164,204320,HL MANDO CO LTD,1DC4K,KRW,FUT,KR,KSE
1165,207940,SAMSUNG BIOLOGICS CO LTD,1ES5H,KRW,FUT,KR,KSE
1166,2238,GUANGZHOU AUTOMOBILE GROUP-H,GACH4,HKD,FUT,HK,HKFE
1167,23,BANK OF EAST ASIA LTD,BEAK4,HKD,FUT,HK,HKFE
1168,23,BANK OF EAST ASIA LTD,BEAJ4,HKD,FUT,HK,HKFE
1169,23,BANK OF EAST ASIA LTD,BEAU4,HKD,FUT,HK,HKFE
1170,2318,PING AN INSURANCE GROUP CO-H,PAIK4,HKD,FUT,HK,HKFE
1171,2331,LI NING CO LTD,LNIK4,HKD,FUT,HK,HKFE
1172,2333,GREAT WALL MOTOR CO LTD-H,GWMK4,HKD,FUT,HK,HKFE
1173,2382,SUNNY OPTICAL TECH,SNOM4,HKD,FUT,HK,HKFE
1174,2388,BOC HONG KONG HOLDINGS LTD,BOCJ4,HKD,FUT,HK,HKFE
1175,2388,BOC HONG KONG HOLDINGS LTD,BOCU4,HKD,FUT,HK,HKFE
1176,240810,WONIK IPS CO LTD,1E04J,KRW,FUT,KR,KSE
1177,241560,DOOSAN BOBCAT INC,1DW5H,KRW,FUT,KR,KSE
1178,253450,STUDIO DRAGON CORP,1EZ4J,KRW,FUT,KR,KSE
1179,259960,KRAFTON INC,1F84J,KRW,FUT,KR,KSE
1180,2600,ALUMINUM CORP OF CHINA LTD-H,ALCH4,HKD,FUT,HK,HKFE
1181,2601,CHINA PACIFIC INSURANCE GR-H,CPIH4,HKD,FUT,HK,HKFE
1182,267250,HD HYUNDAI,1FH4U,KRW,FUT,KR,KSE
1183,267250,HD HYUNDAI,1FH4Z,KRW,FUT,KR,KSE
1184,267250,HD HYUNDAI,1FH5Z,KRW,FUT,KR,KSE
1185,268,KINGDEE INTERNATIONAL SFTWR,KDSH4,HKD,FUT,HK,HKFE
1186,271560,ORION CORP/REPUBLIC OF KOREA,1FJ4K,KRW,FUT,KR,KSE
1187,272210,HANWHA SYSTEMS CO LTD,1EV4J,KRW,FUT,KR,KSE
1188,278280,CHUNBO CO LTD,1F04M,KRW,FUT,KR,KSE
1189,278280,CHUNBO CO LTD,1F05M,KRW,FUT,KR,KSE
1190,2822,CSOP FTSE CHINA A50 ETF-HKD,CSAU4,HKD,FUT,HK,HKFE
1191,2822,CSOP FTSE CHINA A50 ETF-HKD,CSAJ4,HKD,FUT,HK,HKFE
1192,2828,HANGSENG CHINA ENT INDEX-HKD,HCFK4,HKD,FUT,HK,HKFE
1193,293490,KAKAO GAMES CORP,1EX4J,KRW,FUT,KR,KSE
1194,302440,SK BIOSCIENCE CO LTD,1F94K,KRW,FUT,KR,KSE
1195,316140,WOORI FINANCIAL GROUP INC,1EB4U,KRW,FUT,KR,KSE
1196,316140,WOORI FINANCIAL GROUP INC,1EB4Z,KRW,FUT,KR,KSE
